@RELATION clickbait_sample

@ATTRIBUTE "word count" NUMERIC
@ATTRIBUTE "average word length" NUMERIC
@ATTRIBUTE "length of the longest word" NUMERIC
@ATTRIBUTE "whether start with number" {True, False}
@ATTRIBUTE "whether start with who/what/why/where/when/how" {True, False}
@ATTRIBUTE label {0, 1}

@DATA
33,2.8181818181818183,8,False,False,0
11,5.636363636363637,11,False,False,0
12,5.833333333333333,16,False,False,0
13,3.8461538461538463,8,False,False,1
13,4.0,8,False,False,1
15,4.733333333333333,10,False,False,0
11,5.090909090909091,10,False,False,0
13,5.615384615384615,8,False,False,0
6,7.0,11,False,False,1
8,4.125,9,False,False,1
7,4.714285714285714,8,False,False,1
12,5.333333333333333,11,False,False,0
6,6.166666666666667,9,False,False,0
14,4.5,10,False,False,1
15,4.866666666666666,10,False,False,0
13,5.615384615384615,11,False,False,0
12,5.416666666666667,9,False,False,0
14,4.071428571428571,7,False,False,0
7,7.285714285714286,22,False,False,0
6,6.166666666666667,10,False,True,0
15,4.066666666666666,10,False,False,0
18,3.8333333333333335,7,False,False,0
10,4.5,9,False,False,0
15,4.6,7,False,False,0
21,4.571428571428571,8,False,False,0
8,5.125,8,False,False,0
16,4.375,8,False,False,1
13,5.076923076923077,8,False,False,0
17,5.294117647058823,9,False,False,0
18,4.944444444444445,11,False,False,0
12,5.0,9,False,False,1
17,3.823529411764706,7,False,False,0
10,6.0,9,False,False,0
21,4.619047619047619,14,False,False,0
13,4.076923076923077,8,False,False,1
16,3.125,7,False,False,0
14,4.071428571428571,6,False,False,0
18,3.888888888888889,7,False,False,0
14,4.357142857142857,8,False,False,0
16,4.625,9,False,False,0
17,3.3529411764705883,9,False,False,0
12,3.4166666666666665,9,False,False,0
10,4.8,10,True,False,1
17,4.294117647058823,13,False,False,0
15,4.133333333333334,7,False,False,1
7,6.142857142857143,8,False,False,0
11,4.181818181818182,10,False,True,0
10,4.4,7,False,False,0
8,4.875,7,False,False,1
12,3.5833333333333335,10,False,False,0
11,4.909090909090909,9,False,False,0
22,4.136363636363637,9,False,False,0
3,3.3333333333333335,4,False,False,0
14,4.0,8,False,False,1
23,3.4347826086956523,8,False,False,0
19,3.8947368421052633,9,False,False,0
15,5.2,9,False,False,0
10,4.4,9,True,False,1
12,5.083333333333333,9,False,False,0
11,4.363636363636363,8,False,False,1
12,5.583333333333333,15,False,False,0
2,3.0,5,False,False,1
10,4.9,10,False,False,1
16,4.5625,10,False,False,0
13,3.6153846153846154,10,False,False,1
5,4.8,9,False,False,1
15,4.666666666666667,11,False,False,0
10,3.8,8,False,False,0
20,4.55,8,False,False,0
14,4.214285714285714,7,False,False,0
17,4.176470588235294,8,False,False,0
20,3.65,8,True,False,0
12,6.0,13,False,False,0
21,4.666666666666667,15,False,False,0
13,5.0,8,False,False,0
18,2.9444444444444446,8,False,False,0
16,4.125,8,False,False,0
17,3.4705882352941178,7,False,False,0
5,3.8,5,False,False,0
10,4.3,8,False,False,1
13,4.384615384615385,9,False,False,0
12,5.333333333333333,10,False,False,1
12,5.083333333333333,12,False,False,1
15,4.733333333333333,9,False,False,0
15,4.266666666666667,8,False,False,1
22,3.3181818181818183,6,False,False,0
14,4.071428571428571,8,False,False,0
6,2.6666666666666665,7,False,False,1
11,5.181818181818182,17,False,False,1
16,4.1875,9,False,False,0
18,3.1666666666666665,8,True,False,1
19,4.947368421052632,10,False,False,0
7,3.4285714285714284,5,True,False,1
16,3.8125,7,False,False,1
13,5.384615384615385,11,False,False,0
10,5.9,11,False,False,0
11,2.909090909090909,6,False,True,1
17,4.294117647058823,7,True,False,1
17,4.529411764705882,10,True,False,0
12,6.166666666666667,12,False,False,0
11,4.363636363636363,10,True,False,1
11,6.454545454545454,10,False,False,0
13,4.153846153846154,15,False,False,0
12,4.833333333333333,9,False,False,1
10,4.4,7,False,True,1
13,4.615384615384615,9,False,False,0
14,4.857142857142857,15,False,False,0
13,4.461538461538462,8,False,False,0
16,4.5,10,False,True,0
2,3.0,3,False,False,1
9,4.555555555555555,10,False,False,0
17,4.0,10,False,False,0
11,5.0,12,False,False,1
14,4.357142857142857,8,False,False,1
20,4.15,11,False,False,0
11,5.545454545454546,12,False,False,1
11,3.5454545454545454,9,True,False,1
11,4.454545454545454,9,False,False,1
25,3.84,10,False,False,0
18,5.444444444444445,11,False,False,0
10,3.8,6,False,False,1
10,5.1,8,False,False,0
17,4.0588235294117645,9,False,False,0
23,3.739130434782609,11,False,False,1
8,5.0,9,False,False,0
12,4.333333333333333,10,False,False,0
18,5.666666666666667,11,False,False,0
17,3.6470588235294117,7,False,False,0
13,4.384615384615385,8,False,False,0
11,4.454545454545454,9,False,False,1
13,5.076923076923077,9,False,False,0
16,4.3125,8,False,False,0
11,5.0,7,False,False,0
11,6.181818181818182,12,False,False,0
15,4.533333333333333,7,False,False,0
11,5.454545454545454,8,False,False,0
22,4.5,12,False,False,0
9,4.333333333333333,9,False,True,0
8,5.0,8,False,False,0
8,7.0,13,False,False,0
13,4.461538461538462,13,False,False,0
10,4.2,7,False,False,1
16,4.5625,9,False,False,0
16,4.875,9,False,False,0
16,4.625,9,False,False,0
9,3.888888888888889,8,False,False,0
4,3.25,4,False,False,1
17,3.411764705882353,6,False,False,0
12,6.166666666666667,9,False,False,0
11,3.1818181818181817,6,False,False,1
19,3.5789473684210527,8,True,False,0
15,3.8666666666666667,8,False,True,0
15,4.266666666666667,13,False,False,1
15,4.266666666666667,11,False,False,0
18,4.333333333333333,9,False,False,0
26,4.538461538461538,12,False,False,1
15,4.266666666666667,7,False,False,0
12,4.916666666666667,10,False,False,0
12,3.8333333333333335,8,False,False,1
11,5.636363636363637,11,False,False,0
12,4.25,12,False,False,1
17,4.705882352941177,12,False,False,0
18,4.388888888888889,9,False,False,0
10,4.2,10,False,False,0
18,4.277777777777778,14,False,False,1
16,4.75,10,False,False,0
11,4.454545454545454,8,False,False,1
15,3.933333333333333,8,False,False,0
14,4.571428571428571,9,False,False,0
18,5.5,13,False,False,0
16,4.625,15,False,False,0
26,3.6153846153846154,9,False,False,0
17,4.705882352941177,8,False,False,0
10,5.1,10,False,False,0
13,4.230769230769231,6,False,False,0
13,4.769230769230769,10,False,False,0
17,4.352941176470588,8,False,False,0
14,4.5,8,False,False,0
24,3.9166666666666665,9,False,False,0
13,5.461538461538462,11,False,False,0
10,5.5,12,False,False,0
16,4.6875,10,True,False,0
13,3.8461538461538463,9,False,False,1
10,4.9,11,False,False,0
13,4.615384615384615,12,False,False,0
10,3.2,6,False,False,1
15,4.066666666666666,11,False,False,0
16,2.9375,9,False,False,0
13,5.538461538461538,10,False,False,0
15,5.133333333333334,12,False,False,1
12,4.416666666666667,10,False,False,0
22,4.409090909090909,16,False,False,0
15,5.133333333333334,10,False,False,0
15,5.2,11,False,False,0
8,4.25,8,False,False,1
8,4.0,9,False,False,1
19,5.2105263157894735,11,False,False,0
14,4.571428571428571,8,False,False,0
3,5.666666666666667,13,False,True,1
17,3.823529411764706,14,False,False,0
15,5.4,15,False,False,0
5,6.2,8,False,False,0
18,3.9444444444444446,9,False,False,0
13,3.5384615384615383,9,False,False,1
12,4.916666666666667,9,False,False,0
14,5.142857142857143,9,False,False,0
13,5.615384615384615,10,False,False,0
9,4.555555555555555,9,False,False,0
8,5.25,8,False,True,1
23,3.652173913043478,9,False,False,0
13,4.153846153846154,8,False,False,1
6,7.166666666666667,10,False,False,0
17,4.176470588235294,8,False,True,0
17,3.7058823529411766,9,False,False,0
12,4.25,7,False,False,0
12,5.166666666666667,8,False,False,0
18,4.222222222222222,11,False,False,0
13,5.846153846153846,11,False,False,0
10,4.3,9,False,False,0
22,3.3636363636363638,8,False,False,1
18,4.166666666666667,8,False,False,0
7,4.571428571428571,10,False,False,1
13,4.153846153846154,10,False,False,0
8,5.375,9,False,False,0
21,3.238095238095238,7,False,False,1
14,4.0,8,False,False,0
6,4.0,7,False,False,0
17,4.0588235294117645,8,False,False,0
14,4.857142857142857,11,False,False,0
8,5.375,8,False,False,0
15,4.6,10,False,False,0
15,4.8,9,False,False,0
16,3.9375,9,False,False,1
13,5.153846153846154,11,False,False,0
12,2.3333333333333335,5,False,False,0
15,4.733333333333333,7,False,False,0
13,5.0,9,False,False,0
21,4.333333333333333,10,False,False,0
22,4.045454545454546,11,False,False,1
26,3.5384615384615383,8,False,False,0
27,3.6666666666666665,12,False,False,0
14,5.857142857142857,16,False,False,0
23,3.5652173913043477,8,False,False,0
9,4.666666666666667,8,False,False,1
24,4.083333333333333,11,False,False,0
14,4.714285714285714,11,False,False,0
19,3.526315789473684,7,False,False,0
15,4.466666666666667,13,False,True,0
18,5.0,13,False,False,0
15,4.666666666666667,12,False,False,0
13,6.153846153846154,13,False,False,0
22,4.409090909090909,9,False,False,0
9,5.555555555555555,13,False,False,0
9,4.0,7,False,False,0
11,4.818181818181818,11,False,False,0
9,2.7777777777777777,5,False,False,1
13,3.5384615384615383,8,False,False,1
10,6.1,17,False,False,0
20,4.8,9,False,False,0
18,4.0,8,False,False,0
8,6.125,13,False,False,0
17,3.7058823529411766,13,False,False,0
18,4.277777777777778,11,False,False,1
10,4.9,8,False,False,0
16,4.375,8,False,False,0
13,5.461538461538462,12,False,False,0
7,3.4285714285714284,5,False,False,1
13,4.615384615384615,8,False,False,0
14,4.642857142857143,10,False,False,0
16,4.0,8,False,False,0
20,3.8,11,False,False,1
2,6.0,11,False,False,1
11,4.909090909090909,9,False,False,0
18,3.7222222222222223,9,False,False,1
19,2.9473684210526314,8,False,False,0
15,5.266666666666667,12,False,False,1
18,4.277777777777778,9,False,False,1
10,4.9,7,False,False,0
12,5.25,10,False,False,0
8,6.375,14,False,False,0
14,5.071428571428571,9,False,False,0
19,3.789473684210526,12,False,False,0
19,3.526315789473684,9,False,False,0
11,4.909090909090909,14,False,False,0
11,4.818181818181818,7,False,False,0
17,4.529411764705882,10,False,False,0
15,4.266666666666667,9,False,False,0
16,3.75,8,False,False,0
20,4.9,16,False,False,0
8,6.875,12,False,False,0
21,3.7142857142857144,8,False,False,0
21,4.0,12,False,False,1
15,4.4,7,False,False,0
13,4.615384615384615,9,False,False,0
13,4.6923076923076925,8,False,False,0
13,4.153846153846154,8,False,False,0
8,5.0,9,False,False,0
18,4.5,9,False,False,0
15,4.933333333333334,10,False,False,0
13,5.461538461538462,11,False,False,0
19,3.736842105263158,8,False,False,0
15,4.0,7,False,False,0
15,4.0,9,False,False,0
24,3.7083333333333335,10,False,False,1
19,4.631578947368421,9,False,False,0
5,5.8,8,True,False,1
19,4.105263157894737,9,False,False,0
11,5.181818181818182,9,False,False,0
4,3.75,5,False,False,1
18,4.166666666666667,9,False,False,0
23,4.130434782608695,8,True,False,0
13,3.4615384615384617,6,False,False,1
18,4.0,8,False,False,0
22,4.318181818181818,12,True,False,0
15,5.0,11,False,False,1
10,5.7,9,False,False,0
9,4.222222222222222,7,False,False,1
16,4.375,10,False,False,1
9,6.222222222222222,10,False,False,0
9,5.888888888888889,14,False,True,1
9,4.333333333333333,8,False,False,1
13,4.461538461538462,11,False,False,0
14,5.357142857142857,8,False,False,0
8,6.5,13,False,False,1
17,4.117647058823529,14,False,False,0
18,3.7222222222222223,10,False,False,0
12,4.333333333333333,7,False,False,0
15,5.266666666666667,17,False,False,0
17,4.0588235294117645,9,False,False,0
12,4.333333333333333,8,False,False,0
17,4.117647058823529,7,False,False,0
12,4.666666666666667,11,False,False,0
22,4.363636363636363,11,False,False,0
18,3.5,7,False,False,1
14,4.5,10,False,False,0
8,5.875,9,False,False,0
17,3.764705882352941,7,False,False,1
3,2.6666666666666665,4,False,False,1
10,4.0,8,False,False,0
12,4.25,8,True,False,1
10,5.1,15,False,False,1
10,4.5,6,False,False,0
10,5.4,11,False,False,0
11,5.636363636363637,9,False,False,0
22,4.2272727272727275,10,False,False,1
14,4.857142857142857,11,False,False,0
10,6.3,14,False,False,0
24,4.125,13,False,False,0
12,4.916666666666667,9,False,False,0
14,4.142857142857143,13,False,False,0
13,4.923076923076923,9,False,False,1
14,4.428571428571429,8,False,False,0
15,3.6666666666666665,10,False,False,1
17,4.0,9,False,False,1
15,5.133333333333334,11,False,False,0
18,3.5555555555555554,9,False,False,1
13,5.0,10,False,False,0
7,5.428571428571429,14,False,False,0
20,4.75,10,False,False,0
9,5.111111111111111,10,False,False,0
17,4.470588235294118,10,False,False,0
17,3.0588235294117645,7,False,False,0
24,4.041666666666667,10,False,False,0
7,4.428571428571429,5,False,False,1
22,3.3636363636363638,8,False,False,1
13,5.538461538461538,10,False,False,0
17,3.7058823529411766,8,False,False,0
23,4.130434782608695,9,False,False,0
8,3.875,10,False,False,1
12,4.25,10,False,False,0
15,3.6666666666666665,9,False,False,1
21,4.666666666666667,9,False,False,0
13,3.769230769230769,7,False,False,1
17,4.0,11,False,False,0
10,6.4,11,False,False,0
13,4.076923076923077,16,False,False,0
9,4.333333333333333,7,False,False,1
13,4.384615384615385,8,False,False,0
12,4.916666666666667,7,False,False,0
14,5.5,10,False,False,0
15,4.4,10,False,False,0
13,4.3076923076923075,9,False,False,0
15,4.8,10,False,False,0
13,4.153846153846154,8,False,False,1
13,5.230769230769231,12,False,False,0
16,5.5,12,False,False,0
11,4.818181818181818,12,False,False,0
15,5.6,12,False,False,0
17,3.8823529411764706,10,False,False,1
11,4.0,8,False,False,0
17,4.235294117647059,10,False,False,0
10,5.5,9,False,False,0
11,5.090909090909091,8,False,False,0
11,5.0,10,False,False,0
14,5.071428571428571,10,False,False,1
5,5.4,8,False,False,0
13,4.384615384615385,9,False,False,1
11,4.2727272727272725,9,False,False,0
15,4.266666666666667,10,False,False,0
13,5.384615384615385,11,False,False,0
8,6.0,8,False,False,0
11,3.909090909090909,8,True,False,1
12,4.416666666666667,10,False,False,1
14,4.214285714285714,9,False,False,0
5,2.4,4,False,False,1
8,6.875,12,False,False,0
12,4.166666666666667,11,False,False,0
15,4.933333333333334,14,False,False,0
6,5.166666666666667,11,False,False,0
23,4.086956521739131,15,False,False,0
11,5.0,11,False,False,0
14,4.714285714285714,11,False,False,1
12,4.416666666666667,10,False,False,0
8,5.375,10,False,False,0
12,3.25,8,False,False,0
10,5.5,10,False,False,0
17,4.882352941176471,9,False,False,0
10,4.2,10,False,False,1
15,3.7333333333333334,7,False,False,0
14,4.214285714285714,9,False,False,1
12,4.25,10,False,False,1
13,6.0,12,False,False,0
9,5.666666666666667,12,False,False,0
16,3.75,7,False,False,0
12,4.166666666666667,9,False,False,0
11,4.636363636363637,7,False,False,0
10,5.1,9,False,False,0
14,4.714285714285714,9,False,False,0
16,4.375,9,False,False,0
17,4.117647058823529,8,False,False,0
17,3.9411764705882355,11,False,True,0
15,3.933333333333333,9,False,False,0
13,4.769230769230769,9,False,False,0
17,4.117647058823529,10,False,False,0
12,6.083333333333333,11,False,False,0
10,6.2,14,False,False,0
7,5.428571428571429,11,True,False,1
15,3.933333333333333,11,False,False,0
9,5.0,10,False,True,1
12,4.25,10,True,False,1
8,5.625,8,False,False,0
5,9.0,27,False,False,1
18,3.388888888888889,9,False,False,0
14,4.5,16,False,False,1
16,5.75,12,False,False,0
14,5.428571428571429,11,False,False,0
21,3.2857142857142856,8,False,False,0
12,4.166666666666667,8,False,False,0
13,3.4615384615384617,7,False,False,0
8,5.625,11,False,False,0
24,3.6666666666666665,8,False,False,0
14,4.285714285714286,6,False,False,0
9,4.555555555555555,8,False,False,1
19,4.2105263157894735,10,False,False,0
21,3.5714285714285716,9,False,False,0
20,4.8,12,False,False,0
10,5.6,8,False,False,1
11,5.363636363636363,10,False,False,0
8,5.75,17,False,False,0
11,5.090909090909091,9,False,False,1
20,3.85,9,False,False,0
4,2.5,4,False,False,1
10,4.0,7,False,False,0
14,4.5,9,False,True,1
17,3.764705882352941,9,False,False,0
12,5.333333333333333,13,False,False,0
7,6.285714285714286,10,False,False,0
10,4.4,9,False,False,1
14,5.071428571428571,11,False,False,0
12,3.4166666666666665,9,False,False,1
11,3.1818181818181817,5,False,True,1
15,5.133333333333334,9,False,False,0
15,4.866666666666666,10,False,False,1
14,5.214285714285714,8,False,False,0
27,3.5925925925925926,9,False,False,0
9,6.0,13,False,False,0
14,3.642857142857143,10,False,False,0
24,3.125,6,False,False,0
20,4.15,8,False,False,0
15,4.6,11,False,False,0
10,5.3,9,False,False,0
12,4.666666666666667,8,False,False,0
12,4.416666666666667,8,False,False,0
13,4.846153846153846,10,False,False,1
9,4.222222222222222,9,False,False,1
12,3.6666666666666665,6,False,False,0
14,4.714285714285714,18,False,False,0
10,3.8,7,False,False,0
16,3.5625,7,False,False,0
12,5.25,13,False,False,0
14,3.857142857142857,7,False,False,0
17,3.9411764705882355,8,False,False,0
13,6.076923076923077,14,False,False,0
13,4.769230769230769,9,False,False,0
12,4.916666666666667,9,False,False,0
16,4.375,10,False,False,1
12,4.666666666666667,9,False,False,0
8,5.25,9,False,False,0
17,4.823529411764706,13,False,False,0
17,3.411764705882353,9,False,False,0
24,3.7916666666666665,8,False,False,0
13,5.3076923076923075,9,True,False,0
16,4.375,8,False,False,1
12,4.75,9,False,False,0
13,5.0,12,False,False,0
10,5.4,8,False,False,0
22,3.8181818181818183,10,False,False,0
12,5.166666666666667,13,False,False,0
10,4.6,7,False,False,0
10,4.4,11,False,False,0
14,4.928571428571429,13,False,False,0
10,5.5,11,False,False,0
19,5.2105263157894735,11,False,False,0
17,4.0,8,False,False,0
16,4.4375,9,False,False,0
23,4.6521739130434785,11,False,False,0
12,5.5,9,False,False,0
20,4.95,12,False,False,0
11,4.7272727272727275,10,False,False,1
4,3.25,7,False,True,1
11,4.818181818181818,9,False,False,0
15,4.866666666666666,9,False,False,0
12,5.333333333333333,10,False,False,0
20,5.1,11,False,False,1
19,3.8421052631578947,10,False,False,0
25,3.4,9,False,False,0
9,4.333333333333333,8,False,False,1
13,4.461538461538462,8,True,False,1
7,5.714285714285714,8,False,False,0
10,3.6,5,False,False,0
18,3.611111111111111,6,False,False,0
20,4.7,10,False,False,0
14,5.285714285714286,10,False,False,0
13,4.230769230769231,10,False,False,0
17,3.3529411764705883,9,False,False,0
13,4.461538461538462,9,False,False,0
14,5.142857142857143,10,False,False,0
12,5.666666666666667,15,False,False,0
15,4.8,15,False,False,0
14,4.857142857142857,9,False,False,0
16,3.3125,9,False,False,0
13,4.230769230769231,10,False,False,0
9,3.3333333333333335,7,False,False,1
17,4.352941176470588,14,False,False,0
8,5.375,10,False,False,0
15,4.6,10,False,False,0
16,4.0,9,False,False,0
12,5.166666666666667,14,False,False,1
14,4.642857142857143,9,False,False,0
14,6.214285714285714,12,False,False,0
11,4.2727272727272725,8,False,False,1
12,5.0,10,False,False,0
11,3.727272727272727,8,False,False,0
11,5.0,13,False,False,1
14,3.857142857142857,11,False,False,0
15,4.133333333333334,7,False,False,0
22,3.8636363636363638,9,False,False,0
13,4.076923076923077,9,False,False,0
15,5.0,13,False,False,0
18,3.5555555555555554,11,False,False,0
16,4.625,9,False,False,0
15,4.8,13,False,False,0
13,4.461538461538462,10,False,False,1
19,5.368421052631579,16,False,False,0
19,3.5789473684210527,9,False,False,0
19,4.947368421052632,11,False,False,0
14,4.928571428571429,10,True,False,0
10,5.8,9,False,False,0
11,4.363636363636363,7,False,False,0
12,4.416666666666667,8,False,False,0
7,4.142857142857143,8,False,False,1
11,4.2727272727272725,7,False,False,0
23,3.9130434782608696,8,False,False,0
8,4.75,9,False,False,0
12,3.9166666666666665,7,False,True,1
18,5.0,13,False,False,0
12,4.416666666666667,9,False,False,0
15,4.866666666666666,16,False,False,0
14,4.571428571428571,13,False,False,0
9,4.111111111111111,9,True,False,1
12,3.5,13,True,False,1
14,4.071428571428571,8,False,False,1
7,6.142857142857143,12,False,False,0
15,4.6,8,False,False,0
13,4.6923076923076925,11,False,False,0
12,3.75,9,True,False,1
15,4.333333333333333,16,False,False,0
12,5.583333333333333,16,False,False,0
12,4.75,9,False,False,0
14,5.5,9,False,False,0
21,4.095238095238095,10,False,False,0
20,4.5,15,False,True,0
21,4.285714285714286,12,False,False,0
15,4.133333333333334,8,False,False,0
12,5.166666666666667,10,True,False,0
20,3.55,9,False,False,0
6,2.8333333333333335,5,False,False,1
3,3.3333333333333335,5,False,False,1
24,3.4166666666666665,11,False,False,1
18,4.444444444444445,9,False,False,0
8,4.375,11,False,False,1
10,4.3,9,False,False,0
11,4.636363636363637,13,False,False,0
12,4.5,9,False,False,1
14,3.7857142857142856,8,False,False,0
9,5.444444444444445,8,False,False,0
7,2.2857142857142856,6,False,False,1
12,4.416666666666667,7,False,False,0
18,3.1666666666666665,7,False,False,0
18,3.4444444444444446,7,False,False,0
13,6.0,12,False,False,0
15,3.466666666666667,8,False,False,1
22,3.272727272727273,7,False,False,0
15,4.133333333333334,12,False,False,0
14,4.785714285714286,10,False,False,0
11,4.818181818181818,10,False,False,0
22,4.090909090909091,10,False,False,0
23,2.6956521739130435,7,False,False,1
20,4.4,19,False,False,0
8,4.375,8,False,False,0
20,4.6,13,False,False,0
17,4.470588235294118,9,False,False,0
15,3.7333333333333334,9,False,False,0
14,5.214285714285714,12,False,False,0
13,3.230769230769231,5,False,False,1
12,3.4166666666666665,6,False,False,1
19,3.473684210526316,9,False,False,0
18,4.277777777777778,11,False,False,0
15,5.066666666666666,9,False,False,0
19,3.210526315789474,8,False,False,0
7,6.0,9,False,False,0
11,4.090909090909091,8,True,False,1
13,3.3846153846153846,6,False,False,0
16,3.875,7,False,False,0
7,4.571428571428571,10,False,False,1
7,6.142857142857143,9,False,False,0
21,3.238095238095238,9,False,False,1
21,4.714285714285714,15,False,False,0
15,5.266666666666667,17,False,False,0
12,5.083333333333333,10,False,False,0
26,3.0384615384615383,10,False,False,1
15,4.8,9,False,False,0
13,4.923076923076923,9,False,False,0
16,4.8125,8,False,False,0
11,4.818181818181818,13,False,True,0
12,4.75,11,False,False,1
16,3.8125,9,False,False,0
15,5.066666666666666,10,False,False,0
17,4.9411764705882355,13,False,False,0
15,4.266666666666667,9,False,False,0
12,3.5833333333333335,8,False,True,0
10,5.7,12,False,False,1
13,5.923076923076923,9,False,False,0
9,5.444444444444445,11,False,False,0
18,5.388888888888889,16,False,False,1
10,5.0,10,False,False,0
11,4.636363636363637,10,False,False,0
10,3.5,7,False,False,1
17,4.470588235294118,8,False,False,0
7,3.0,6,False,False,1
14,4.214285714285714,8,False,False,0
13,5.461538461538462,9,False,False,0
13,4.461538461538462,9,False,False,0
13,4.153846153846154,9,False,False,1
15,4.266666666666667,8,False,False,0
12,5.0,11,False,False,0
13,4.538461538461538,9,False,False,0
18,3.8333333333333335,9,False,True,1
12,4.25,10,False,False,0
7,4.0,6,False,False,0
14,4.142857142857143,8,False,False,0
18,4.222222222222222,9,False,False,0
14,5.357142857142857,11,False,False,0
12,5.416666666666667,9,False,False,0
13,4.076923076923077,7,False,False,0
19,4.2105263157894735,16,False,False,0
19,3.789473684210526,9,False,False,0
13,4.769230769230769,9,False,False,0
13,5.846153846153846,13,False,False,0
13,4.461538461538462,11,False,False,0
9,3.4444444444444446,7,False,False,0
8,6.0,10,False,False,0
16,4.1875,9,False,False,1
10,5.6,11,False,False,1
20,4.2,8,False,False,0
15,5.0,9,False,False,0
17,4.411764705882353,11,False,False,0
11,4.7272727272727275,9,False,False,0
9,3.6666666666666665,7,False,False,1
18,3.611111111111111,12,False,False,0
14,5.071428571428571,11,False,False,0
12,5.166666666666667,11,False,False,0
15,4.466666666666667,8,False,False,0
14,5.5,10,False,False,1
15,4.4,9,False,False,0
9,4.666666666666667,8,False,False,0
14,5.642857142857143,10,False,False,0
17,4.176470588235294,8,False,False,0
4,4.25,5,False,True,0
11,4.7272727272727275,8,False,False,1
2,1.5,2,False,False,1
14,4.5,9,False,False,0
18,4.055555555555555,9,False,True,1
22,4.2272727272727275,16,False,False,0
14,4.714285714285714,11,False,False,1
12,5.0,9,False,False,0
12,4.5,9,False,False,0
16,3.875,6,False,False,0
16,4.8125,9,False,False,0
11,6.909090909090909,10,False,False,0
20,3.9,9,False,False,0
9,5.777777777777778,8,False,False,0
9,5.666666666666667,10,False,False,0
9,4.555555555555555,11,False,False,1
12,4.666666666666667,10,False,False,0
14,4.642857142857143,11,False,False,0
17,4.705882352941177,10,False,False,1
5,2.8,5,False,False,0
10,4.2,9,True,False,1
11,4.181818181818182,8,False,False,0
5,3.6,6,False,True,1
14,4.785714285714286,12,False,False,0
8,4.25,13,False,False,1
15,4.133333333333334,10,False,False,0
16,4.1875,8,False,False,0
9,5.0,10,True,False,0
10,6.1,12,False,False,0
23,4.217391304347826,8,False,False,0
18,3.2222222222222223,6,False,False,1
21,3.8095238095238093,12,False,False,1
12,4.5,9,False,False,0
16,4.8125,8,False,False,0
25,3.88,8,False,False,0
2,2.0,3,False,False,1
8,5.625,9,False,False,0
15,4.666666666666667,8,False,True,1
11,4.636363636363637,10,False,False,0
10,3.9,9,False,False,1
11,6.2727272727272725,11,False,False,0
14,3.357142857142857,9,False,False,0
15,4.733333333333333,11,False,False,0
16,5.5,10,False,False,0
13,4.846153846153846,9,False,False,0
7,5.857142857142857,9,True,False,0
14,4.714285714285714,9,False,False,0
21,3.3333333333333335,7,False,False,0
4,2.75,4,False,False,1
15,3.8666666666666667,7,False,False,0
10,5.5,10,False,False,0
10,5.9,9,False,False,0
8,5.125,8,False,False,0
9,4.444444444444445,8,False,False,0
17,3.8823529411764706,7,False,False,0
18,3.8333333333333335,8,False,False,0
18,3.9444444444444446,10,False,False,0
11,4.090909090909091,9,False,False,1
15,5.4,10,False,False,0
15,4.466666666666667,10,False,False,1
21,3.380952380952381,8,False,False,0
10,5.0,15,False,False,0
9,4.777777777777778,7,False,False,0
16,4.75,10,False,False,0
18,4.5,12,False,False,1
15,3.533333333333333,6,False,False,0
19,5.315789473684211,15,False,False,1
15,5.066666666666666,10,False,False,0
9,4.0,9,True,False,1
24,3.9166666666666665,11,False,False,0
15,4.133333333333334,9,False,False,1
17,4.176470588235294,8,False,False,0
13,4.3076923076923075,12,False,False,1
12,4.5,12,False,False,0
22,4.2727272727272725,10,False,False,0
15,5.133333333333334,11,False,False,1
13,3.769230769230769,8,False,False,1
14,5.571428571428571,10,False,True,1
8,3.375,7,False,True,1
17,4.235294117647059,12,False,False,0
20,3.45,9,False,False,0
11,5.363636363636363,10,False,False,0
7,3.4285714285714284,8,False,False,1
5,3.0,4,False,False,1
14,4.285714285714286,10,False,False,0
14,4.285714285714286,11,False,False,0
17,3.0588235294117645,7,False,False,0
11,4.090909090909091,9,False,False,1
8,4.75,6,False,False,1
8,5.125,9,False,False,0
12,5.416666666666667,13,False,False,1
24,4.0,9,False,False,0
8,6.375,10,False,False,0
11,4.7272727272727275,11,True,False,1
11,3.4545454545454546,7,False,False,1
21,4.619047619047619,13,False,False,0
11,4.909090909090909,10,False,False,0
13,4.153846153846154,7,False,False,0
21,3.5714285714285716,10,False,False,1
18,5.166666666666667,9,False,False,0
7,4.857142857142857,9,False,False,0
14,3.5,9,False,False,0
10,4.4,9,False,False,0
21,3.619047619047619,8,True,False,0
14,4.5,9,False,False,0
13,4.846153846153846,14,False,False,0
11,5.909090909090909,14,False,False,1
16,3.8125,7,False,False,0
10,5.4,10,False,False,0
12,3.9166666666666665,8,False,False,0
9,3.7777777777777777,8,False,False,0
13,4.6923076923076925,10,False,False,0
6,4.833333333333333,14,False,False,1
9,5.0,9,False,False,0
10,4.6,8,False,False,1
7,3.857142857142857,9,True,False,1
4,4.25,8,False,False,0
14,5.642857142857143,10,False,False,0
18,5.222222222222222,11,False,False,0
9,4.777777777777778,12,False,False,0
14,4.785714285714286,10,False,False,0
19,3.8947368421052633,14,False,False,0
12,5.333333333333333,10,False,False,0
11,4.636363636363637,8,False,False,0
13,3.076923076923077,6,False,False,0
21,4.190476190476191,12,False,False,1
